t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
0.0476766,25.9368,16.6781,18.3382,24.5101,7.75579,13.3022,10.5718,9.76185,13.321,8.09256,8.86551,8.78538,11.0257,18.8519,14.8725,0,331,0,0,0
0.147629,22.8595,15.2696,15.146,25.3322,8.42257,14.7621,6.76437,8.45514,12.4283,10.1956,6.95178,14.0225,5.23683,14.1758,18.2087,0,330,0,0,0
0.247652,21.2351,18.6821,22.9154,24.5402,3.57004,10.9849,9.88766,8.68532,11.4567,9.61877,5.59933,10.1059,7.70087,15.3247,12.2371,0,330,0,0,0
0.347639,22.8244,13.9103,15.0469,24.6126,5.19773,13.7483,7.44543,7.09125,11.8411,8.89945,5.29857,11.5715,7.19393,11.9866,8.32677,0,333,0,0,0
0.447642,20.0452,17.7589,20.8749,24.4862,3.4719,12.6933,9.42355,10.8358,14.7092,9.56766,4.28229,9.66507,6.60721,12.7755,6.95821,0,333,0,0,0
0.547661,19.9618,15.9861,20.3961,26.3702,8.64087,14.803,5.52988,3.94615,10.2992,8.98353,9.66379,17.5358,7.71213,15.3695,15.2467,0,332,0,0,0
0.647637,23.3854,17.0288,17.782,24.4822,7.5899,16.5729,9.7323,9.64258,13.0312,9.1854,8.29291,17.2667,6.87107,11.0253,8.54534,0,330,0,0,0
0.747662,22.7836,15.2402,18.3728,24.5913,5.5236,12.8039,7.27579,8.0603,8.49399,9.7008,11.9814,16.1167,8.79354,16.1219,16.9631,0,321,0,0,0
0.847652,23.425,17.9268,14.6991,24.309,6.28161,13.8914,7.17277,7.16247,8.07571,9.96444,10.2583,10.5439,6.19672,11.493,10.7158,0,313,0,0,0
0.947696,18.6456,21.6034,21.9386,25.5878,10.5468,17.1559,7.19275,7.7051,9.41329,8.855,6.80035,12.1253,7.25659,14.1729,9.33754,0,308,0,0,0
1.04766,19.7807,11.6405,18.3264,31.0967,22.1192,19.8388,9.6783,4.3022,11.9623,5.54599,8.19463,15.7096,7.64186,16.1797,13.9411,0,302,0,0,0
1.14767,21.2061,16.8613,24.2089,28.537,30.8301,23.8865,25.5852,71.2905,34.8659,10.1479,10.1585,13.4853,4.91962,15.3042,15.0257,0,305,0,0,0
1.24766,17.6925,12.0736,24.7879,27.5391,37.37,33.6545,31.1374,83.5456,41.7944,10.2063,6.91465,10.1534,4.72292,14.5313,14.0352,0,302,0,0,0
1.34767,17.3952,19.264,25.2288,29.8779,30.0395,44.6354,27.3761,78.8269,36.3003,6.14012,7.6579,13.1469,8.73618,16.5149,13.9972,0,305,0,0,0
1.44765,17.8343,17.8729,24.0647,26.8255,32.0658,45.3248,28.4224,80.5037,39.2072,5.96185,7.66819,14.049,7.0367,16.3302,19.0763,0,303,0,0,0
1.54766,14.8478,16.6753,30.1794,29.3677,28.0615,46.4463,27.4967,81.0063,40.5695,4.4336,10.876,17.3288,8.64935,17.6558,14.1065,0,306,0,0,0
1.64768,18.2597,14.2795,26.0693,27.0085,35.5508,33.1785,28.0406,80.2277,41.0129,5.08585,5.58837,13.8662,7.95224,14.1826,8.30301,0,302,0,0,0
1.74768,16.0365,13.1367,24.8045,29.4532,34.4285,29.7849,29.5042,82.9519,41.6964,6.42806,10.1609,17.6,10.054,20.1041,15.5057,0,305,0,0,0
1.84767,22.7311,15.1843,20.5687,24.7526,41.3226,30.5909,28.1094,80.0791,40.8744,11.2041,11.0733,19.6599,8.44939,13.9705,10.5041,0,310,0,0,0
1.94768,21.34,15.1913,20.0123,26.6319,41.8532,35.2571,28.2858,82.1357,44.8469,9.14428,8.62899,16.7247,8.76246,13.7494,9.31574,0,320,0,0,0
2.04769,21.403,7.63601,22.4725,28.1756,35.9688,31.284,26.8601,79.7835,40.7052,10.0096,8.81536,15.4714,6.95276,12.402,9.69298,0,322,0,0,0
2.1477,20.1234,9.23223,16.5651,30.7205,28.0333,22.5408,11.12,36.1089,15.7385,5.72444,8.85619,13.873,6.83644,16.9395,12.1475,0,327,0,0,0
2.24773,22.139,11.7361,18.8438,27.4158,19.3698,20.6857,5.62122,13.8304,6.59808,6.30237,13.201,19.1818,10.8466,14.0664,4.179,0,330,0,0,0
2.34767,22.3574,15.8234,15.742,24.4313,12.8855,16.3931,6.33462,6.88079,13.5728,7.99105,11.014,15.2017,9.84406,15.6316,8.95025,0,333,0,0,0
2.4477,24.4065,17.0991,20.9336,25.0127,12.8873,15.5325,7.2757,5.06642,10.8479,6.33521,10.9809,20.9971,6.99509,16.7074,14.4881,0,335,0,0,0
2.54771,21.715,14.4676,20.0133,25.1275,8.49014,14.9363,6.32016,5.31673,10.3071,7.62899,11.4801,15.5553,7.74026,14.8067,9.72922,0,334,0,0,0
2.64772,19.6176,17.7818,19.9945,25.3573,2.59608,10.235,9.27184,3.78858,7.61306,6.27239,9.51091,8.93513,7.66377,16.5783,11.0108,0,338,0,0,0
2.74769,22.8093,18.4973,19.4733,24.0417,2.08777,11.0358,8.29963,4.86679,11.8045,8.74676,8.94713,11.6854,8.38641,14.4233,8.13021,0,337,0,0,0
2.84771,23.996,14.268,18.9135,22.9139,0.324336,8.30734,8.32745,4.64527,6.42759,8.22091,11.003,12.9015,8.50357,12.5054,11.5581,0,338,0,0,0
2.94771,20.2815,19.2339,17.2563,22.4179,3.36755,8.28508,5.89838,5.1385,10.481,7.29634,12.8684,22.1187,10.398,15.6718,7.95769,0,336,0,0,0
3.04771,22.1765,17.4517,13.0513,22.2771,4.86159,16.3498,8.10915,5.40287,8.53777,9.38792,9.98373,9.75605,10.8433,17.9696,11.3124,0,328,0,0,0
3.14771,22.6941,15.6976,15.8625,22.8809,3.29336,12.7133,9.06231,7.13164,8.35167,9.95154,10.7613,12.5511,10.0695,15.4391,7.95091,0,326,0,0,0
3.2477,22.0925,16.3049,16.196,22.6851,3.96642,6.22452,7.5149,5.22542,8.7197,7.34102,11.3194,17.29,6.69631,7.50952,3.86438,0,318,0,0,0
3.34772,24.6803,15.2613,16.6284,25.4645,10.8843,19.871,7.11673,7.47191,11.2535,9.02482,13.5547,13.1426,8.66851,13.9384,8.42368,0,307,0,0,0
3.44777,20.7124,16.731,12.2843,25.9124,10.5885,11.1373,8.40871,8.86316,15.5297,8.2936,13.2123,15.1334,8.82991,15.5872,9.46727,0,307,0,0,0
3.54774,23.3594,10.0213,19.1912,27.4299,24.5666,20.1153,10.9859,5.75205,11.1123,4.9537,11.1806,16.7876,10.1857,16.365,9.0318,0,304,0,0,0
3.64773,23.1515,17.0153,21.3354,26.2937,31.6932,32.0443,29.286,82.683,44.2458,8.21661,9.25589,14.3046,8.66522,18.2362,12.3473,0,301,0,0,0
3.74773,21.5536,13.2125,18.7202,27.4959,35.8063,35.032,28.8945,81.3979,39.0449,8.70779,18.1156,21.6618,7.48694,12.2569,7.09319,0,302,0,0,0
3.84774,21.361,16.7717,14.7843,24.1294,42.7101,38.9004,31.2436,84.9364,40.8199,9.55649,12.765,22.3343,7.21443,14.1938,8.76729,0,301,0,0,0
3.94775,22.6191,16.0817,15.1064,23.3138,44.2668,35.7414,30.1039,84.5324,43.5557,11.151,11.9336,11.8182,7.40425,14.1668,9.83959,0,301,0,0,0
4.04772,21.0524,15.4163,18.042,26.1717,41.6361,35.8281,28.5693,81.82,41.8936,7.74813,11.5921,20.2943,9.75813,16.5514,11.5494,0,301,0,0,0
4.14775,17.8983,16.6086,23.3614,25.5192,39.5348,35.1617,31.4234,85.055,42.8069,5.8443,8.35821,15.2093,12.3868,20.6451,11.8805,0,296,0,0,0
4.24775,20.5947,15.3243,22.3387,27.3743,32.3806,52.4433,29.3571,79.6377,36.245,4.56948,10.1224,16.4886,9.3693,15.2167,8.61941,0,295,0,0,0
4.34775,20.6774,13.2182,22.3908,29.3105,37.8373,40.4511,28.5901,79.0704,40.2265,2.95216,9.20457,14.8499,10.3098,16.8977,13.5921,0,293,0,0,0
4.44776,17.5869,13.3154,23.7737,30.3563,45.6991,43.1092,24.9532,73.2802,36.5431,1.88754,10.5845,13.2087,11.4984,17.0267,10.0525,0,291,0,0,0
4.54772,23.1605,9.5522,22.4303,27.7007,50.863,44.9722,75.5017,165.645,78.0561,3.32567,12.5107,21.2649,11.6786,17.2378,11.9322,0,288,0,0,0
